antibody_name,y_true,fold,esmc_model__Ridge_abserr,esmc_model__Ridge_pred,esmc_model__Ridge_high_err,esmc_model_abserr,esmc_model_pred,esmc_model_high_err,esmc_model__ElasticNet_abserr,esmc_model__ElasticNet_pred,esmc_model__ElasticNet_high_err,esmc_model__SVR_rbf_abserr,esmc_model__SVR_rbf_pred,esmc_model__SVR_rbf_high_err,prost_t5_model__Ridge_abserr,prost_t5_model__Ridge_pred,prost_t5_model__Ridge_high_err,prost_t5_model_abserr,prost_t5_model_pred,prost_t5_model_high_err,prost_t5_model__ElasticNet_abserr,prost_t5_model__ElasticNet_pred,prost_t5_model__ElasticNet_high_err,prost_t5_model__SVR_rbf_abserr,prost_t5_model__SVR_rbf_pred,prost_t5_model__SVR_rbf_high_err,prot_t5_model__Ridge_abserr,prot_t5_model__Ridge_pred,prot_t5_model__Ridge_high_err,prot_t5_model_abserr,prot_t5_model_pred,prot_t5_model_high_err,prot_t5_model__ElasticNet_abserr,prot_t5_model__ElasticNet_pred,prot_t5_model__ElasticNet_high_err,prot_t5_model__SVR_rbf_abserr,prot_t5_model__SVR_rbf_pred,prot_t5_model__SVR_rbf_high_err,protbert_model__Ridge_abserr,protbert_model__Ridge_pred,protbert_model__Ridge_high_err,protbert_model_abserr,protbert_model_pred,protbert_model_high_err,protbert_model__ElasticNet_abserr,protbert_model__ElasticNet_pred,protbert_model__ElasticNet_high_err,protbert_model__SVR_rbf_abserr,protbert_model__SVR_rbf_pred,protbert_model__SVR_rbf_high_err,ankh_model__Ridge_abserr,ankh_model__Ridge_pred,ankh_model__Ridge_high_err,ankh_model_abserr,ankh_model_pred,ankh_model_high_err,ankh_model__ElasticNet_abserr,ankh_model__ElasticNet_pred,ankh_model__ElasticNet_high_err,ankh_model__SVR_rbf_abserr,ankh_model__SVR_rbf_pred,ankh_model__SVR_rbf_high_err,n_models_high_err
anrukinzumab,301.96,0,14.83613235812794,287.12386764187204,0.0,30.499583367883588,271.4604166321164,0.0,21.3086566671887,280.6513433328113,0.0,64.89078090810233,237.06921909189765,0.0,43.26018231335178,258.6998176866482,0.0,61.94339923222938,240.0166007677706,0.0,35.08374605324241,266.8762539467576,0.0,72.58410761245352,229.37589238754646,0.0,54.56437665126066,356.52437665126064,0.0,34.599153479048255,267.3608465209517,0.0,31.032441297085995,332.992441297086,0.0,63.34371993219227,238.6162800678077,0.0,21.379261095138077,280.5807389048619,0.0,26.40178643364726,275.5582135663527,0.0,8.065279900824294,293.8947200991757,0.0,63.96429432610503,237.99570567389495,0.0,13.641765419774913,315.6017654197749,0.0,29.00264924676003,272.95735075323995,0.0,2.790270087196518,299.16972991280346,0.0,77.46416124047727,224.4958387595227,0.0,0.0
ofatumumab,266.55,2,80.99805030653255,185.55194969346746,0.0,81.3548113680921,185.1951886319079,0.0,78.92624315578189,187.62375684421812,0.0,37.092144230502385,229.45785576949763,0.0,83.88742593787362,182.6625740621264,0.0,77.17443036364384,189.37556963635618,0.0,81.6755683158174,184.8744316841826,0.0,31.932001728063256,234.61799827193676,0.0,97.51932886327575,169.03067113672427,0.0,62.32478291879707,204.22521708120294,0.0,82.8410624873421,183.7089375126579,0.0,32.37315430417803,234.17684569582198,0.0,103.17234282985595,163.37765717014406,0.0,51.52155101510354,215.02844898489647,0.0,104.07222245616518,162.47777754383483,0.0,25.770593175275707,240.7794068247243,0.0,118.71853792727117,147.83146207272884,0.0,74.13201392038229,192.41798607961772,0.0,98.93111641883326,167.61888358116676,0.0,26.152450287630103,240.3975497123699,0.0,0.0
obinutuzumab,190.23,4,56.868676468013206,133.36132353198678,0.0,0.9362132228715438,189.29378677712845,0.0,18.266985412131675,171.96301458786832,0.0,11.747533584258747,201.97753358425874,0.0,72.90149377773331,117.32850622226668,0.0,33.47046014814532,156.75953985185467,0.0,28.87490164573606,161.35509835426393,0.0,6.352602161186184,196.58260216118617,0.0,80.07375745525741,110.15624254474258,0.0,6.197885808176437,184.03211419182355,0.0,35.54653848689074,154.68346151310925,0.0,0.1556560084823957,190.38565600848239,0.0,31.26711853538481,158.96288146461518,0.0,19.74705206713935,170.48294793286064,0.0,34.8797762968949,155.3502237031051,0.0,4.053887976713156,194.28388797671315,0.0,48.12077019877904,142.10922980122095,0.0,16.362437043800867,173.86756295619912,0.0,9.411426141341877,180.8185738586581,0.0,9.709572973252449,199.93957297325244,0.0,0.0
obiltoxaximab,118.75,1,73.82149300820015,192.57149300820015,0.0,105.85023930098535,224.60023930098535,0.0,72.60055741367492,191.35055741367492,0.0,93.0139529336345,211.7639529336345,0.0,45.72242284814308,164.47242284814308,0.0,99.73418997488986,218.48418997488986,0.0,36.365197099458385,155.11519709945838,0.0,96.31482730965888,215.06482730965888,0.0,13.632938474178673,132.38293847417867,0.0,88.0133386591223,206.7633386591223,0.0,6.721076783189801,125.4710767831898,0.0,88.85394533298125,207.60394533298125,0.0,70.36251585505096,189.11251585505096,0.0,107.9944661231942,226.7444661231942,0.0,91.80087846686496,210.55087846686496,0.0,95.5224566089673,214.2724566089673,0.0,41.105008583260286,159.8550085832603,0.0,70.19664513041994,188.94664513041994,0.0,62.37757879254647,181.12757879254647,0.0,84.62480599902187,203.37480599902187,0.0,0.0
obexelimab,190.23,4,77.76507228359944,267.9950722835994,0.0,2.295306493079977,187.93469350692,0.0,46.69747123636199,236.92747123636198,0.0,7.567083729029406,197.7970837290294,0.0,43.10831699499883,233.33831699499882,0.0,33.6246498213703,156.6053501786297,0.0,3.421266379227376,193.65126637922737,0.0,11.526011285655642,201.75601128565563,0.0,7.69009891270008,182.5399010872999,0.0,6.033814585426427,184.19618541457356,0.0,0.585611568154377,189.6443884318456,0.0,5.412373200182174,195.64237320018216,0.0,96.6822131487593,286.9122131487593,0.0,20.881180596626308,169.34881940337368,0.0,19.713335476839234,209.94333547683922,0.0,13.564479869633061,203.79447986963305,0.0,25.412911285540048,164.81708871445994,0.0,18.819762411739845,171.41023758826015,0.0,20.54473737559428,169.6852626244057,0.0,3.8979003244707826,194.12790032447077,0.0,0.0
atezolizumab,319.37,0,13.24776392594049,306.1222360740595,0.0,60.35547391843738,259.0145260815626,0.0,31.77580190115384,287.59419809884616,0.0,80.81061072945877,238.55938927054123,0.0,19.189518235121284,300.1804817648787,0.0,86.72318719193973,232.64681280806028,0.0,53.42391616252445,265.94608383747556,0.0,84.04876308933919,235.32123691066082,0.0,77.6093682420875,396.9793682420875,0.0,61.24627879878528,258.1237212012147,0.0,24.04466866521051,295.3253313347895,0.0,79.69033249781245,239.67966750218756,0.0,5.98151525349374,325.35151525349374,0.0,44.522776199776615,274.8472238002234,0.0,39.33403407759738,280.0359659224026,0.0,76.04309373815437,243.32690626184564,0.0,60.15040276098506,259.21959723901494,0.0,60.81230426995853,258.5576957300415,0.0,54.13919379692504,265.23080620307496,0.0,81.26595002100308,238.10404997899693,0.0,0.0
necitumumab,248.86,3,19.288361184367545,229.57163881563247,0.0,59.84651344196146,189.01348655803855,0.0,9.694735165294162,239.16526483470585,0.0,28.435738495066715,220.4242615049333,0.0,39.31657680606506,209.54342319393496,0.0,4.620829763557651,244.23917023644236,0.0,13.865649126300099,234.99435087369991,0.0,24.272886314589414,224.5871136854106,0.0,80.58377195929046,168.27622804070955,0.0,8.268880608786503,257.1288806087865,0.0,42.297413559657485,206.56258644034253,0.0,24.416866886168947,224.44313311383107,0.0,36.906058629236696,211.95394137076332,0.0,16.629370081533693,265.4893700815337,0.0,12.558411143077677,236.30158885692234,0.0,12.086886512867693,236.77311348713232,0.0,77.70825829567485,171.15174170432516,0.0,3.6207300114793384,245.23926998852068,0.0,46.21141609641461,202.6485839035854,0.0,27.98095198421578,220.87904801578424,0.0,0.0
mirvetuximab,100.17,4,38.046974334974536,62.123025665025466,0.0,64.90209618736226,165.07209618736226,0.0,22.604380095643293,77.56561990435671,0.0,89.78500160318974,189.95500160318974,0.0,57.47689167055465,42.69310832944535,0.0,34.78309388157585,134.95309388157585,0.0,22.413282882400566,77.75671711759944,0.0,99.37158234244721,199.5415823424472,0.0,13.969106578275827,114.13910657827583,0.0,71.66347921144934,171.83347921144934,0.0,1.0478054376979884,99.12219456230201,0.0,90.98089309435632,191.15089309435632,0.0,31.538884612661846,131.70888461266185,0.0,55.18912491248064,155.35912491248064,0.0,44.09480846546178,144.26480846546178,0.0,86.85384429265956,187.02384429265956,0.0,7.342785587866402,92.8272144121336,0.0,31.041686736750208,131.2116867367502,0.0,6.84922670096536,107.01922670096536,0.0,94.82812971457277,194.99812971457277,0.0,0.0
matuzumab,291.17,1,16.40585449129668,274.76414550870334,0.0,43.03171861047991,248.1382813895201,0.0,37.55055633972947,253.61944366027055,0.0,51.323837456614456,239.84616254338556,0.0,26.83269420192721,264.3373057980728,0.0,64.16653864696167,227.00346135303835,0.0,37.13830690688428,254.03169309311573,0.0,59.7762310917783,231.39376890822172,0.0,68.05116891310666,223.11883108689335,0.0,62.730856544048464,228.43914345595155,0.0,38.26367235352345,252.90632764647657,0.0,57.358454704723755,233.81154529527626,0.0,0.9231081067821947,290.2468918932178,0.0,35.19373193782803,255.97626806217198,0.0,37.18337215671062,253.9866278432894,0.0,47.27164299834163,243.89835700165838,0.0,21.145391561499423,312.31539156149944,0.0,30.877859917563683,260.29214008243633,0.0,13.130937077164901,278.0390629228351,0.0,61.76780872147458,229.40219127852544,0.0,0.0
margetuximab,116.1,2,102.78521405555941,218.8852140555594,0.0,87.43676295278308,203.53676295278308,0.0,75.43901402098697,191.53901402098697,0.0,100.84227704625661,216.9422770462566,0.0,17.220315230513307,133.3203152305133,0.0,123.49745065316617,239.59745065316616,0.0,35.08006208704953,151.18006208704952,0.0,108.84842230787896,224.94842230787896,0.0,8.786986541462994,107.313013458537,0.0,101.09941579090216,217.19941579090215,0.0,13.591723112882022,129.69172311288202,0.0,98.77024829298628,214.87024829298628,0.0,13.331208324276275,129.43120832427627,0.0,111.4380820599441,227.5380820599441,0.0,35.44142697891448,151.54142697891447,0.0,101.66043032726941,217.7604303272694,0.0,15.113312908299179,131.21331290829917,0.0,42.2885271899101,158.3885271899101,0.0,15.468259456101237,131.56825945610123,0.0,93.38429437927817,209.48429437927817,0.0,0.0
lumretuzumab,301.96,4,61.79278574095477,240.1672142590452,0.0,72.70199010544789,229.2580098945521,0.0,64.53990414329701,237.42009585670297,0.0,84.67948872511346,217.28051127488652,0.0,66.02832492514108,235.9316750748589,0.0,97.50345182429521,204.45654817570477,0.0,97.8086597293599,204.15134027064008,0.0,96.91971724887392,205.04028275112606,0.0,73.9374238573269,228.02257614267307,0.0,65.21036482500898,236.749635174991,0.0,65.16706983287679,236.7929301671232,0.0,92.28786477147068,209.6721352285293,0.0,17.409782563717954,284.550217436282,0.0,82.71949762822987,219.2405023717701,0.0,87.94619093232097,214.013809067679,0.0,91.74048306705402,210.21951693294596,0.0,58.563841721555804,243.39615827844418,0.0,76.6799361971469,225.28006380285308,0.0,82.15526862386548,219.8047313761345,0.0,93.76056285399557,208.1994371460044,0.0,0.0
loncastuximab,224.95,2,72.47631293830244,152.47368706169755,0.0,10.492820540493142,214.45717945950685,0.0,39.60200959419856,185.34799040580143,0.0,1.4575379982999266,223.49246200170006,0.0,101.79855495793869,123.1514450420613,0.0,36.91973613202731,261.8697361320273,0.0,30.812054949681993,194.137945050318,0.0,6.188197067554455,231.13819706755444,0.0,107.16293164688776,117.78706835311223,0.0,37.32206205688641,262.2720620568864,0.0,52.05955161558205,172.89044838441794,0.0,7.144564603888256,232.09456460388824,0.0,93.3655526692416,131.5844473307584,0.0,23.022038611010117,247.9720386110101,0.0,40.972805744498146,183.97719425550184,0.0,3.4770017725620903,228.42700177256208,0.0,104.05631317407763,120.89368682592236,0.0,39.79214822604888,264.74214822604887,0.0,54.681894388196724,170.26810561180326,0.0,5.636202834637629,230.58620283463762,0.0,0.0
lirilumab,148.22,3,36.25272693303049,184.4727269330305,0.0,104.18786853494368,252.40786853494367,0.0,79.42060844579177,227.64060844579177,0.0,92.29449038008681,240.5144903800868,0.0,65.31648080699131,213.5364808069913,0.0,84.89646845259318,233.11646845259318,0.0,68.98922112716483,217.20922112716482,0.0,79.20906772750246,227.42906772750246,0.0,80.31566674759318,228.53566674759318,0.0,85.02429449934723,233.24429449934723,0.0,97.48976837882046,245.70976837882046,0.0,73.2417318849497,221.4617318849497,0.0,59.53185529049395,207.75185529049395,0.0,115.64535361778226,263.86535361778226,0.0,100.52395445168696,248.74395445168696,0.0,96.11409860945773,244.33409860945773,0.0,73.32885258152731,221.5488525815273,0.0,70.87051281997194,219.09051281997193,0.0,86.76793469082611,234.9879346908261,0.0,72.8451615078927,221.0651615078927,0.0,0.0
ligelizumab,132.11,3,105.98851070656664,238.09851070656666,0.0,106.30761354145014,238.41761354145015,0.0,61.9643195755051,194.07431957550511,0.0,98.46268063381035,230.57268063381036,0.0,10.603627505056522,142.71362750505654,0.0,92.70791397647301,224.81791397647302,0.0,20.891917287726983,153.001917287727,0.0,84.84275290127147,216.95275290127148,0.0,66.99527678290707,199.10527678290708,0.0,99.3087538531721,231.41875385317212,0.0,66.25338118482989,198.3633811848299,0.0,87.53876880987158,219.6487688098716,0.0,20.785424764738423,111.32457523526159,0.0,97.09742456115194,229.20742456115195,0.0,12.865189285422701,144.97518928542272,0.0,89.21301160810305,221.32301160810306,0.0,86.29871479077045,218.40871479077046,0.0,84.42891345747569,216.5389134574757,0.0,67.43104691938154,199.54104691938156,0.0,82.75353737278024,214.86353737278026,0.0,0.0
abituzumab,193.31,0,89.84261414445524,283.15261414445524,0.0,28.891971935879326,222.20197193587933,0.0,73.04388659512904,266.35388659512904,0.0,22.393824315478525,215.70382431547853,0.0,3.8519462087930947,189.4580537912069,0.0,11.904231897753846,205.21423189775385,0.0,32.5732863720329,225.8832863720329,0.0,20.417348965947923,213.72734896594793,0.0,20.502786581469138,213.81278658146914,0.0,17.956639181151132,211.26663918115113,0.0,48.12793592327242,241.43793592327242,0.0,17.628847612522577,210.93884761252258,0.0,45.0475764576415,238.3575764576415,0.0,30.35840445047768,223.66840445047768,0.0,40.574381850479796,233.8843818504798,0.0,7.395252677848816,200.70525267784882,0.0,51.47103967052479,244.7810396705248,0.0,33.36564485786306,226.67564485786306,0.0,54.3204743032793,247.6304743032793,0.0,4.6143183602329145,197.92431836023292,0.0,0.0
landogrozumab,285.99,2,30.019168167264496,255.9708318327355,0.0,67.4637259096647,218.5262740903353,0.0,42.365771824927435,243.62422817507257,0.0,55.216205095059166,230.77379490494084,0.0,21.913045253231246,264.07695474676876,0.0,35.998224049998896,249.9917759500011,0.0,36.86390047824216,249.12609952175785,0.0,44.899615217443255,241.09038478255675,0.0,10.511793084050908,275.4782069159491,0.0,58.892706709380576,227.09729329061943,0.0,15.698028481879817,270.2919715181202,0.0,50.71749789518506,235.27250210481495,0.0,37.43043100705319,323.4204310070532,0.0,50.348942483675444,235.64105751632457,0.0,13.716888252980368,272.27311174701964,0.0,59.7753363262986,226.2146636737014,0.0,5.177850820783249,280.81214917921676,0.0,28.246414370832667,257.74358562916734,0.0,16.185652277171414,269.8043477228286,0.0,44.6190482982023,241.3709517017977,0.0,0.0
ladiratuzumab,162.76,4,65.77792316365174,228.53792316365173,0.0,53.60848004289218,216.36848004289217,0.0,44.74858555008791,207.5085855500879,0.0,40.57890526498261,203.3389052649826,0.0,86.02231785218046,248.78231785218046,0.0,8.821417169616666,153.93858283038333,0.0,15.087171369521485,177.84717136952148,0.0,32.523591845751326,195.28359184575132,0.0,94.26131498708486,257.02131498708485,0.0,12.044905924159139,174.80490592415913,0.0,15.14236649795643,177.90236649795642,0.0,30.57010816113859,193.33010816113858,0.0,111.28384917032997,274.04384917032996,0.0,28.16947458840076,190.92947458840075,0.0,53.99117863642806,216.75117863642805,0.0,39.40394258494484,202.16394258494483,0.0,36.78241472763699,199.54241472763698,0.0,19.268944999330188,143.4910550006698,0.0,4.741075706542119,158.01892429345787,0.0,37.14961666806576,199.90961666806575,0.0,0.0
itolizumab,313.39,3,66.79678593985142,246.59321406014857,0.0,60.87845567925524,252.51154432074475,0.0,69.19593648457422,244.19406351542577,0.0,75.7626187102669,237.62738128973308,0.0,69.74015415744151,243.64984584255848,0.0,54.75793630606023,258.63206369393976,0.0,77.91962511412012,235.47037488587986,0.0,67.54487142921988,245.8451285707801,0.0,45.603495619770456,267.78650438022953,0.0,94.90521344621334,218.48478655378665,0.0,75.40742201795851,237.98257798204148,0.0,76.90154524452558,236.4884547554744,0.0,117.67789747304693,195.71210252695306,0.0,50.99699013911936,262.3930098608806,0.0,97.13163071895391,216.25836928104607,0.0,92.40572362366484,220.98427637633515,0.0,64.93628250515357,248.45371749484642,0.0,60.07207276632809,253.3179272336719,0.0,63.301214165322136,250.08878583467785,0.0,67.02459738597346,246.36540261402652,0.0,0.0
iscalimab,157.0,1,44.87627497554226,112.12372502445774,0.0,35.79953626250801,192.799536262508,0.0,8.067280408649424,148.93271959135058,0.0,51.88939527308048,208.88939527308048,0.0,67.87988522812816,224.87988522812816,0.0,91.13448942725051,248.13448942725051,0.0,89.9165848896643,246.9165848896643,0.0,73.65847291627824,230.65847291627824,0.0,13.696384272256267,170.69638427225627,0.0,66.92645613289992,223.92645613289992,0.0,52.707477021270876,209.70747702127088,0.0,69.51073531952346,226.51073531952346,0.0,0.5018140126138348,156.49818598738617,0.0,58.243010204134805,215.2430102041348,0.0,37.26380219242884,194.26380219242884,0.0,68.79949899187042,225.79949899187042,0.0,10.228673422087638,146.77132657791236,0.0,73.25978880612331,230.2597888061233,0.0,29.375932918003713,186.3759329180037,0.0,66.34674511189988,223.34674511189988,0.0,0.0
ipilimumab,296.49,2,8.035362750853437,288.4546372491466,0.0,67.2740502002869,229.21594979971312,0.0,39.45010917370297,257.03989082629704,0.0,63.55215613995813,232.93784386004188,0.0,69.51186876591586,226.97813123408415,0.0,65.20022816750719,231.28977183249282,0.0,64.61345076822792,231.8765492317721,0.0,52.4233280275478,244.0666719724522,0.0,37.34599784230738,333.8359978423074,0.0,85.53872569060474,210.95127430939527,0.0,18.40279378489015,278.08720621510986,0.0,54.51998274127189,241.97001725872812,0.0,0.7738146825797116,297.2638146825797,0.0,66.63573883960419,229.85426116039582,0.0,51.021077409270674,245.46892259072933,0.0,51.77727521430535,244.71272478569466,0.0,54.288866200758946,242.20113379924106,0.0,42.5651290242277,253.9248709757723,0.0,74.07353492809415,222.41646507190586,0.0,52.60506238771626,243.88493761228375,0.0,0.0
intetumumab,217.56,2,41.22412796959145,258.78412796959145,0.0,19.810462090729004,197.749537909271,0.0,13.586997918607096,231.1469979186071,0.0,10.30915164342565,227.86915164342565,0.0,7.761890181053758,225.32189018105376,0.0,0.36590061315695266,217.92590061315695,0.0,20.002977148676848,237.56297714867685,0.0,22.830465692302624,240.39046569230263,0.0,84.63270180584016,302.19270180584016,0.0,4.793917998156417,212.76608200184359,0.0,53.90738658753861,271.4673865875386,0.0,16.50234526676067,234.06234526676067,0.0,33.33396393505819,250.8939639350582,0.0,3.9189248537709886,221.478924853771,0.0,3.808924116950976,221.36892411695098,0.0,28.476608934042076,246.03660893404208,0.0,46.81530272119522,264.3753027211952,0.0,18.75474458629003,236.31474458629003,0.0,22.884171213719526,240.44417121371953,0.0,25.507595028962214,243.06759502896222,0.0,0.0
inclacumab,294.08,3,57.364571387476815,236.71542861252317,0.0,69.85113275819188,224.2288672418081,0.0,80.97207301058964,213.10792698941034,0.0,65.9387356487293,228.14126435127068,0.0,19.048311374656805,275.0316886253432,0.0,70.0997972792982,223.98020272070178,0.0,66.24050593044967,227.8394940695503,0.0,67.97901707966895,226.10098292033103,0.0,17.03780025239962,277.04219974760036,0.0,52.525690764882086,241.5543092351179,0.0,50.99184742493196,243.08815257506802,0.0,63.17698766768129,230.9030123323187,0.0,76.46856498733817,217.61143501266181,0.0,96.36452661970847,197.7154733802915,0.0,98.53065766777266,195.54934233222733,0.0,63.62245684851837,230.45754315148162,0.0,65.12228879046347,228.9577112095365,0.0,84.19396430349909,209.8860356965009,0.0,96.95570967399146,197.12429032600852,0.0,60.75114679085689,233.3288532091431,0.0,0.0
imgatuzumab,301.96,1,8.54780128019405,310.50780128019403,0.0,6.727088386965761,295.2329116130342,0.0,13.067107538685434,315.0271075386854,0.0,56.96803954096859,244.9919604590314,0.0,21.529974410139573,323.48997441013955,0.0,60.62290029269019,241.3370997073098,0.0,9.805513208964555,311.76551320896453,0.0,65.20298118962222,236.75701881037776,0.0,32.76125541192084,269.19874458807914,0.0,32.70447079507721,269.25552920492277,0.0,2.4797259782398555,304.43972597823984,0.0,66.28926465239064,235.67073534760934,0.0,16.14806650983394,318.1080665098339,0.0,34.37460707983479,267.5853929201652,0.0,10.971639120490067,312.93163912049005,0.0,44.99900403242248,256.9609959675775,0.0,50.278185989325294,251.68181401067469,0.0,35.004542057460014,266.95545794253997,0.0,26.17001332383643,275.78998667616355,0.0,73.16910846492485,228.79089153507513,0.0,0.0
